ec5_branch_owner_uuid,ec5_branch_uuid,created_at,uploaded_at,title,data_rinnovo,validita_rinnovo,nuovi_espatri,note_esp_rinnovi
95b61ef0-b047-11ec-a86e-9189f821f93a,a6d18bc0-b047-11ec-a86e-9189f821f93a,2022-03-30T16:37:12.956Z,2022-03-30T16:37:39.000Z,a6d18bc0-b047-11ec-a86e-9189f821f93a,1893,3,Europa,
7d46a0b0-b047-11ec-a86e-9189f821f93a,8d882840-b047-11ec-a86e-9189f821f93a,2022-03-30T16:36:30.532Z,2022-03-30T16:36:42.000Z,8d882840-b047-11ec-a86e-9189f821f93a,1896,3,Europa,
2b8d4d50-b047-11ec-a86e-9189f821f93a,3b73e3a0-b047-11ec-a86e-9189f821f93a,2022-03-30T16:34:12.826Z,2022-03-30T16:34:24.000Z,3b73e3a0-b047-11ec-a86e-9189f821f93a,1891,1,,
10d2a690-b047-11ec-a86e-9189f821f93a,21d9a100-b047-11ec-a86e-9189f821f93a,2022-03-30T16:33:29.872Z,2022-03-30T16:33:44.000Z,21d9a100-b047-11ec-a86e-9189f821f93a,1891,1,Europa,
e173e170-b046-11ec-a86e-9189f821f93a,f245c220-b046-11ec-a86e-9189f821f93a,2022-03-30T16:32:10.050Z,2022-03-30T16:32:25.000Z,f245c220-b046-11ec-a86e-9189f821f93a,1895,3,Austria-Ungheria,
c25f2f60-b046-11ec-a86e-9189f821f93a,d5735ef0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:31:21.695Z,2022-03-30T16:31:41.000Z,d5735ef0-b046-11ec-a86e-9189f821f93a,1892,1,"Austria, Germania",
9c450110-b046-11ec-a86e-9189f821f93a,b2fbabc0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:30:23.868Z,2022-03-30T16:30:48.000Z,b2fbabc0-b046-11ec-a86e-9189f821f93a,1899,3,Europa,
9c450110-b046-11ec-a86e-9189f821f93a,ac29c2a0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:30:12.426Z,2022-03-30T16:30:49.000Z,ac29c2a0-b046-11ec-a86e-9189f821f93a,1895,3,Europa,
4d4bb810-b046-11ec-a86e-9189f821f93a,64812fb0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:28:12.203Z,2022-03-30T16:28:23.000Z,64812fb0-b046-11ec-a86e-9189f821f93a,1899,1,Austria-Ungheria,
4d4bb810-b046-11ec-a86e-9189f821f93a,5ded39f0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:28:01.167Z,2022-03-30T16:28:23.000Z,5ded39f0-b046-11ec-a86e-9189f821f93a,1892,1,"Austria, Germania",
094af770-b046-11ec-a86e-9189f821f93a,43f14f50-b046-11ec-a86e-9189f821f93a,2022-03-30T16:27:17.573Z,2022-03-30T16:27:28.000Z,43f14f50-b046-11ec-a86e-9189f821f93a,1899,1,Europa,
094af770-b046-11ec-a86e-9189f821f93a,3efead80-b046-11ec-a86e-9189f821f93a,2022-03-30T16:27:09.272Z,2022-03-30T16:27:29.000Z,3efead80-b046-11ec-a86e-9189f821f93a,1897,1,Austria-Ungheria,
094af770-b046-11ec-a86e-9189f821f93a,375269f0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:26:56.399Z,2022-03-30T16:27:30.000Z,375269f0-b046-11ec-a86e-9189f821f93a,1896,1,Europa,
094af770-b046-11ec-a86e-9189f821f93a,31f175f0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:26:47.375Z,2022-03-30T16:27:30.000Z,31f175f0-b046-11ec-a86e-9189f821f93a,1894,1,Europa,
094af770-b046-11ec-a86e-9189f821f93a,2d0563d0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:26:39.117Z,2022-03-30T16:27:31.000Z,2d0563d0-b046-11ec-a86e-9189f821f93a,1893,1,Europa,
094af770-b046-11ec-a86e-9189f821f93a,259761c0-b046-11ec-a86e-9189f821f93a,2022-03-30T16:26:26.652Z,2022-03-30T16:27:31.000Z,259761c0-b046-11ec-a86e-9189f821f93a,1892,"6 mesi",Europa,
094af770-b046-11ec-a86e-9189f821f93a,1df5cc90-b046-11ec-a86e-9189f821f93a,2022-03-30T16:26:13.849Z,2022-03-30T16:27:32.000Z,1df5cc90-b046-11ec-a86e-9189f821f93a,1891,"8 mesi",Europa,
d2ce9a30-b045-11ec-a86e-9189f821f93a,e9bde110-b045-11ec-a86e-9189f821f93a,2022-03-30T16:24:46.241Z,2022-03-30T16:24:58.000Z,e9bde110-b045-11ec-a86e-9189f821f93a,1899,3,Europa,
d2ce9a30-b045-11ec-a86e-9189f821f93a,e4075300-b045-11ec-a86e-9189f821f93a,2022-03-30T16:24:36.656Z,2022-03-30T16:24:58.000Z,e4075300-b045-11ec-a86e-9189f821f93a,1893,3,"Austria, Germania",
a59e4dd0-b045-11ec-a86e-9189f821f93a,b6ca8380-b045-11ec-a86e-9189f821f93a,2022-03-30T16:23:20.760Z,2022-03-30T16:23:33.000Z,b6ca8380-b045-11ec-a86e-9189f821f93a,1896,3,Europa,
436c8460-b045-11ec-a86e-9189f821f93a,5c08df00-b045-11ec-a86e-9189f821f93a,2022-03-30T16:20:48.496Z,2022-03-30T16:21:02.000Z,5c08df00-b045-11ec-a86e-9189f821f93a,1891,"2 mesi","Austria, Germania",
20fd83c0-b045-11ec-a86e-9189f821f93a,392f35b0-b045-11ec-a86e-9189f821f93a,2022-03-30T16:19:50.027Z,2022-03-30T16:20:04.000Z,392f35b0-b045-11ec-a86e-9189f821f93a,1892,1,"Austria, Germania",
20fd83c0-b045-11ec-a86e-9189f821f93a,3371c9d0-b045-11ec-a86e-9189f821f93a,2022-03-30T16:19:40.397Z,2022-03-30T16:20:05.000Z,3371c9d0-b045-11ec-a86e-9189f821f93a,1891,"3 mesi",,
c43e3a80-b044-11ec-a86e-9189f821f93a,d647d7e0-b044-11ec-a86e-9189f821f93a,2022-03-30T16:17:04.094Z,2022-03-30T16:17:18.000Z,d647d7e0-b044-11ec-a86e-9189f821f93a,1893,"6 mesi",Europa,
80afc3b0-b044-11ec-a86e-9189f821f93a,93b2dc40-b044-11ec-a86e-9189f821f93a,2022-03-30T16:15:12.388Z,2022-03-30T16:15:25.000Z,93b2dc40-b044-11ec-a86e-9189f821f93a,1895,3,Europa,
53f25d60-b044-11ec-a86e-9189f821f93a,77b72a00-b044-11ec-a86e-9189f821f93a,2022-03-30T16:14:25.440Z,2022-03-30T16:14:37.000Z,77b72a00-b044-11ec-a86e-9189f821f93a,1900,1,Europa,
53f25d60-b044-11ec-a86e-9189f821f93a,72155c70-b044-11ec-a86e-9189f821f93a,2022-03-30T16:14:15.991Z,2022-03-30T16:14:38.000Z,72155c70-b044-11ec-a86e-9189f821f93a,1898,1,Austria-Ungheria,
53f25d60-b044-11ec-a86e-9189f821f93a,6a213a70-b044-11ec-a86e-9189f821f93a,2022-03-30T16:14:02.647Z,2022-03-30T16:14:39.000Z,6a213a70-b044-11ec-a86e-9189f821f93a,1895,1,Austria,
53f25d60-b044-11ec-a86e-9189f821f93a,6463a780-b044-11ec-a86e-9189f821f93a,2022-03-30T16:13:53.017Z,2022-03-30T16:14:39.000Z,6463a780-b044-11ec-a86e-9189f821f93a,1891,1,,
30c11e30-b044-11ec-a86e-9189f821f93a,4b119170-b044-11ec-a86e-9189f821f93a,2022-03-30T16:13:10.535Z,2022-03-30T16:13:24.000Z,4b119170-b044-11ec-a86e-9189f821f93a,1899,3,Europa,
30c11e30-b044-11ec-a86e-9189f821f93a,45581d30-b044-11ec-a86e-9189f821f93a,2022-03-30T16:13:00.931Z,2022-03-30T16:13:24.000Z,45581d30-b044-11ec-a86e-9189f821f93a,1894,3,Europa,
5b3e8f60-af6f-11ec-9429-e35e2357ed7c,79cdbdc0-af6f-11ec-9429-e35e2357ed7c,2022-03-29T14:49:46.140Z,2022-03-29T14:49:58.000Z,79cdbdc0-af6f-11ec-9429-e35e2357ed7c,1898,1,"Austria, Germania",
5b3e8f60-af6f-11ec-9429-e35e2357ed7c,74c9b6d0-af6f-11ec-9429-e35e2357ed7c,2022-03-29T14:49:37.725Z,2022-03-29T14:49:59.000Z,74c9b6d0-af6f-11ec-9429-e35e2357ed7c,1897,1,Austria-Ungheria,
5b3e8f60-af6f-11ec-9429-e35e2357ed7c,7006d790-af6f-11ec-9429-e35e2357ed7c,2022-03-29T14:49:29.737Z,2022-03-29T14:49:59.000Z,7006d790-af6f-11ec-9429-e35e2357ed7c,1896,1,Austria-Ungheria,
5b3e8f60-af6f-11ec-9429-e35e2357ed7c,6af6c2b0-af6f-11ec-9429-e35e2357ed7c,2022-03-29T14:49:21.243Z,2022-03-29T14:50:00.000Z,6af6c2b0-af6f-11ec-9429-e35e2357ed7c,1892,2,Europa,
1c547350-af6f-11ec-9429-e35e2357ed7c,3b0b26e0-af6f-11ec-9429-e35e2357ed7c,2022-03-29T14:48:00.846Z,2022-03-29T14:48:17.000Z,3b0b26e0-af6f-11ec-9429-e35e2357ed7c,1896,1,Austria-Ungheria,
1c547350-af6f-11ec-9429-e35e2357ed7c,32bde860-af6f-11ec-9429-e35e2357ed7c,2022-03-29T14:47:46.918Z,2022-03-29T14:48:17.000Z,32bde860-af6f-11ec-9429-e35e2357ed7c,1894,1,"Austria, Ungheria",
e6ed0880-af6e-11ec-9429-e35e2357ed7c,f866c1f0-af6e-11ec-9429-e35e2357ed7c,2022-03-29T14:46:09.039Z,2022-03-29T14:46:23.000Z,f866c1f0-af6e-11ec-9429-e35e2357ed7c,1891,1,"Austria, Germania",
7ddbe870-af6e-11ec-9429-e35e2357ed7c,a39b73a0-af6e-11ec-9429-e35e2357ed7c,2022-03-29T14:43:46.778Z,2022-03-29T14:44:01.000Z,a39b73a0-af6e-11ec-9429-e35e2357ed7c,1900,3,Europa,
7ddbe870-af6e-11ec-9429-e35e2357ed7c,95c5bbf0-af6e-11ec-9429-e35e2357ed7c,2022-03-29T14:43:23.567Z,2022-03-29T14:44:01.000Z,95c5bbf0-af6e-11ec-9429-e35e2357ed7c,1897,3,Europa,
7ddbe870-af6e-11ec-9429-e35e2357ed7c,907b5d30-af6e-11ec-9429-e35e2357ed7c,2022-03-29T14:43:14.691Z,2022-03-29T14:44:02.000Z,907b5d30-af6e-11ec-9429-e35e2357ed7c,1893,3,America,
58a78640-af6e-11ec-9429-e35e2357ed7c,766c5fc0-af6e-11ec-9429-e35e2357ed7c,2022-03-29T14:42:30.972Z,2022-03-29T14:42:43.000Z,766c5fc0-af6e-11ec-9429-e35e2357ed7c,1896,3,Europa,
e30def00-af6d-11ec-9429-e35e2357ed7c,25458860-af6e-11ec-9429-e35e2357ed7c,2022-03-29T14:40:14.822Z,2022-03-29T14:40:26.000Z,25458860-af6e-11ec-9429-e35e2357ed7c,1899,1,Austria-Ungheria,
e30def00-af6d-11ec-9429-e35e2357ed7c,1e20c450-af6e-11ec-9429-e35e2357ed7c,2022-03-29T14:40:02.837Z,2022-03-29T14:40:27.000Z,1e20c450-af6e-11ec-9429-e35e2357ed7c,1894,1,"Austria, Ungheria, Germania",
e30def00-af6d-11ec-9429-e35e2357ed7c,16656590-af6e-11ec-9429-e35e2357ed7c,2022-03-29T14:39:49.865Z,2022-03-29T14:40:28.000Z,16656590-af6e-11ec-9429-e35e2357ed7c,1891,3,Europa,
9ab9d9d0-af6d-11ec-9429-e35e2357ed7c,b7c379a0-af6d-11ec-9429-e35e2357ed7c,2022-03-29T14:37:11.098Z,2022-03-29T14:37:34.000Z,b7c379a0-af6d-11ec-9429-e35e2357ed7c,1895,1,"Austria, Ungheria",
9ab9d9d0-af6d-11ec-9429-e35e2357ed7c,afc1c310-af6d-11ec-9429-e35e2357ed7c,2022-03-29T14:36:57.665Z,2022-03-29T14:37:34.000Z,afc1c310-af6d-11ec-9429-e35e2357ed7c,1894,"5 mesi",Europa,
403274a0-af6c-11ec-9429-e35e2357ed7c,639c7710-af6c-11ec-9429-e35e2357ed7c,2022-03-29T14:27:40.417Z,2022-03-29T14:27:57.000Z,639c7710-af6c-11ec-9429-e35e2357ed7c,1897,3,"Austria-Ungheria, Germania",
f2055540-af6b-11ec-9429-e35e2357ed7c,0c3dd3b0-af6c-11ec-9429-e35e2357ed7c,2022-03-29T14:25:13.835Z,2022-03-29T14:25:28.000Z,0c3dd3b0-af6c-11ec-9429-e35e2357ed7c,1900,3,Europa,
f2055540-af6b-11ec-9429-e35e2357ed7c,067ce560-af6c-11ec-9429-e35e2357ed7c,2022-03-29T14:25:04.182Z,2022-03-29T14:25:28.000Z,067ce560-af6c-11ec-9429-e35e2357ed7c,1892,3,"Austria, Germania",
c325ab30-af6b-11ec-9429-e35e2357ed7c,e0269870-af6b-11ec-9429-e35e2357ed7c,2022-03-29T14:23:59.863Z,2022-03-29T14:24:19.000Z,e0269870-af6b-11ec-9429-e35e2357ed7c,1897,3,Europa,
c325ab30-af6b-11ec-9429-e35e2357ed7c,d444c180-af6b-11ec-9429-e35e2357ed7c,2022-03-29T14:23:39.928Z,2022-03-29T14:24:20.000Z,d444c180-af6b-11ec-9429-e35e2357ed7c,1894,3,Europa,
75de7f00-af6b-11ec-9429-e35e2357ed7c,8a9254d0-af6b-11ec-9429-e35e2357ed7c,2022-03-29T14:21:36.285Z,2022-03-29T14:21:51.000Z,8a9254d0-af6b-11ec-9429-e35e2357ed7c,1892,1,"Austria, Germania",
03eae550-af6b-11ec-9429-e35e2357ed7c,2ccfa550-af6b-11ec-9429-e35e2357ed7c,2022-03-29T14:18:58.981Z,2022-03-29T14:19:17.000Z,2ccfa550-af6b-11ec-9429-e35e2357ed7c,1899,3,Europa,
03eae550-af6b-11ec-9429-e35e2357ed7c,1bf75c00-af6b-11ec-9429-e35e2357ed7c,2022-03-29T14:18:30.720Z,2022-03-29T14:19:18.000Z,1bf75c00-af6b-11ec-9429-e35e2357ed7c,1893,3,Europa,
c402e140-af6a-11ec-9429-e35e2357ed7c,dc3f68a0-af6a-11ec-9429-e35e2357ed7c,2022-03-29T14:16:43.818Z,2022-03-29T14:16:55.000Z,dc3f68a0-af6a-11ec-9429-e35e2357ed7c,1900,3,America,
c402e140-af6a-11ec-9429-e35e2357ed7c,d712cb10-af6a-11ec-9429-e35e2357ed7c,2022-03-29T14:16:35.137Z,2022-03-29T14:16:55.000Z,d712cb10-af6a-11ec-9429-e35e2357ed7c,1893,3,America,
a90fec70-af6a-11ec-9429-e35e2357ed7c,bc6e1d50-af6a-11ec-9429-e35e2357ed7c,2022-03-29T14:15:50.437Z,2022-03-29T14:16:02.000Z,bc6e1d50-af6a-11ec-9429-e35e2357ed7c,1897,3,Europa,
d957a770-af69-11ec-9429-e35e2357ed7c,f016dda0-af69-11ec-9429-e35e2357ed7c,2022-03-29T14:10:07.610Z,2022-03-29T14:10:28.000Z,f016dda0-af69-11ec-9429-e35e2357ed7c,1895,"4 mesi","Austria, Germania",
d957a770-af69-11ec-9429-e35e2357ed7c,eb23edb0-af69-11ec-9429-e35e2357ed7c,2022-03-29T14:09:59.307Z,2022-03-29T14:10:28.000Z,eb23edb0-af69-11ec-9429-e35e2357ed7c,1891,1,Austria,
d58cceb0-af67-11ec-9429-e35e2357ed7c,4fb563f0-af68-11ec-9429-e35e2357ed7c,2022-03-29T13:58:29.039Z,2022-03-29T13:58:44.000Z,4fb563f0-af68-11ec-9429-e35e2357ed7c,1892,3,Germania,
f5114470-af65-11ec-9429-e35e2357ed7c,12839120-af66-11ec-9429-e35e2357ed7c,2022-03-29T13:42:27.378Z,2022-03-29T13:42:51.000Z,12839120-af66-11ec-9429-e35e2357ed7c,1892,3,"Austria, Ungheria",
29dd00f0-af65-11ec-9429-e35e2357ed7c,841ddcb0-af65-11ec-9429-e35e2357ed7c,2022-03-29T13:38:28.475Z,2022-03-29T13:38:46.000Z,841ddcb0-af65-11ec-9429-e35e2357ed7c,1894,1,Europa,
09973e60-af64-11ec-9429-e35e2357ed7c,59d00c40-af64-11ec-9429-e35e2357ed7c,2022-03-29T13:30:08.005Z,2022-03-29T13:30:30.000Z,59d00c40-af64-11ec-9429-e35e2357ed7c,1895,3,Europa,
c4712d10-af62-11ec-9429-e35e2357ed7c,e523d7b0-af62-11ec-9429-e35e2357ed7c,2022-03-29T13:19:42.763Z,2022-03-29T13:19:58.000Z,e523d7b0-af62-11ec-9429-e35e2357ed7c,1894,3,Europa,
97889810-af62-11ec-9429-e35e2357ed7c,bd318e00-af62-11ec-9429-e35e2357ed7c,2022-03-29T13:18:35.744Z,2022-03-29T13:18:47.000Z,bd318e00-af62-11ec-9429-e35e2357ed7c,1892,1,,
dcfa6a50-af61-11ec-9429-e35e2357ed7c,23183e90-af62-11ec-9429-e35e2357ed7c,2022-03-29T13:14:17.209Z,2022-03-29T13:14:32.000Z,23183e90-af62-11ec-9429-e35e2357ed7c,1894,1,Europa,
dcfa6a50-af61-11ec-9429-e35e2357ed7c,16acc540-af62-11ec-9429-e35e2357ed7c,2022-03-29T13:13:56.372Z,2022-03-29T13:14:33.000Z,16acc540-af62-11ec-9429-e35e2357ed7c,1894,3,"Austria, Ungheria, Germania",
9a9fb890-af61-11ec-9429-e35e2357ed7c,cfe36ec0-af61-11ec-9429-e35e2357ed7c,2022-03-29T13:11:57.612Z,2022-03-29T13:12:18.000Z,cfe36ec0-af61-11ec-9429-e35e2357ed7c,1906,3,"Asia, Africa",
9a9fb890-af61-11ec-9429-e35e2357ed7c,b9341710-af61-11ec-9429-e35e2357ed7c,2022-03-29T13:11:19.553Z,2022-03-29T13:12:18.000Z,b9341710-af61-11ec-9429-e35e2357ed7c,1898,3,"Asia, Africa",
8283f510-af60-11ec-9429-e35e2357ed7c,a0044b80-af60-11ec-9429-e35e2357ed7c,2022-03-29T13:03:27.800Z,2022-03-29T13:03:41.000Z,a0044b80-af60-11ec-9429-e35e2357ed7c,1900,3,Europa,
fc0eb920-af5f-11ec-9429-e35e2357ed7c,239f81e0-af60-11ec-9429-e35e2357ed7c,2022-03-29T12:59:59.102Z,2022-03-29T13:00:23.000Z,239f81e0-af60-11ec-9429-e35e2357ed7c,1897,3,America,
9ff5c200-af5f-11ec-9429-e35e2357ed7c,beb1f3d0-af5f-11ec-9429-e35e2357ed7c,2022-03-29T12:57:09.773Z,2022-03-29T12:57:23.000Z,beb1f3d0-af5f-11ec-9429-e35e2357ed7c,1894,3,Europa,
9ce1eb30-ac52-11ec-9e14-5ff23dbc02af,b4be0310-ac52-11ec-9e14-5ff23dbc02af,2022-03-25T15:46:16.129Z,2022-03-25T15:46:26.000Z,b4be0310-ac52-11ec-9e14-5ff23dbc02af,1901,3,Austria-Ungheria,
9ce1eb30-ac52-11ec-9e14-5ff23dbc02af,afebe190-ac52-11ec-9e14-5ff23dbc02af,2022-03-25T15:46:08.041Z,2022-03-25T15:46:27.000Z,afebe190-ac52-11ec-9e14-5ff23dbc02af,1898,3,Austria-Ungheria,
cb4a10c0-ac51-11ec-9e14-5ff23dbc02af,fc5d1590-ac51-11ec-9e14-5ff23dbc02af,2022-03-25T15:41:06.793Z,2022-03-25T15:41:21.000Z,fc5d1590-ac51-11ec-9e14-5ff23dbc02af,1901,2,"Austria, Germania",
cb4a10c0-ac51-11ec-9e14-5ff23dbc02af,f7dee070-ac51-11ec-9e14-5ff23dbc02af,2022-03-25T15:40:59.255Z,2022-03-25T15:41:22.000Z,f7dee070-ac51-11ec-9e14-5ff23dbc02af,1899,1,Austria-Ungheria,
cb4a10c0-ac51-11ec-9e14-5ff23dbc02af,f2e36500-ac51-11ec-9e14-5ff23dbc02af,2022-03-25T15:40:50.896Z,2022-03-25T15:41:23.000Z,f2e36500-ac51-11ec-9e14-5ff23dbc02af,1898,1,Austria-Ungheria,
cb4a10c0-ac51-11ec-9e14-5ff23dbc02af,ed2b0230-ac51-11ec-9e14-5ff23dbc02af,2022-03-25T15:40:41.299Z,2022-03-25T15:41:23.000Z,ed2b0230-ac51-11ec-9e14-5ff23dbc02af,1897,1,Austria-Ungheria,
cb4a10c0-ac51-11ec-9e14-5ff23dbc02af,e59071e0-ac51-11ec-9e14-5ff23dbc02af,2022-03-25T15:40:28.542Z,2022-03-25T15:41:24.000Z,e59071e0-ac51-11ec-9e14-5ff23dbc02af,1894,"4 mesi","Austria, Ungheria, Germania",
cb4a10c0-ac51-11ec-9e14-5ff23dbc02af,de3dc000-ac51-11ec-9e14-5ff23dbc02af,2022-03-25T15:40:16.256Z,2022-03-25T15:41:24.000Z,de3dc000-ac51-11ec-9e14-5ff23dbc02af,1891,"3 mesi","Austria, Germania",
ac302e90-ac51-11ec-9e14-5ff23dbc02af,c2daf260-ac51-11ec-9e14-5ff23dbc02af,2022-03-25T15:39:30.310Z,2022-03-25T15:39:42.000Z,c2daf260-ac51-11ec-9e14-5ff23dbc02af,1897,3,Europa,
2e449de0-ac51-11ec-9e14-5ff23dbc02af,4a96d490-ac51-11ec-9e14-5ff23dbc02af,2022-03-25T15:36:08.537Z,2022-03-25T15:36:25.000Z,4a96d490-ac51-11ec-9e14-5ff23dbc02af,1891,1,,
61bc7c70-ac4b-11ec-876b-d978ecbf001a,77fb10f0-ac4b-11ec-876b-d978ecbf001a,2022-03-25T14:54:27.711Z,2022-03-25T14:54:43.000Z,77fb10f0-ac4b-11ec-876b-d978ecbf001a,1891,3,Austria,
7add65d0-ac4a-11ec-876b-d978ecbf001a,a25e9e30-ac4a-11ec-876b-d978ecbf001a,2022-03-25T14:48:29.331Z,2022-03-25T14:48:46.000Z,a25e9e30-ac4a-11ec-876b-d978ecbf001a,1900,"4 mesi",Europa,
7add65d0-ac4a-11ec-876b-d978ecbf001a,9c7b81e0-ac4a-11ec-876b-d978ecbf001a,2022-03-25T14:48:19.454Z,2022-03-25T14:48:46.000Z,9c7b81e0-ac4a-11ec-876b-d978ecbf001a,1897,1,Austria-Ungheria,
7add65d0-ac4a-11ec-876b-d978ecbf001a,94ee5f10-ac4a-11ec-876b-d978ecbf001a,2022-03-25T14:48:06.785Z,2022-03-25T14:48:47.000Z,94ee5f10-ac4a-11ec-876b-d978ecbf001a,1894,"4 mesi",Austria,
7add65d0-ac4a-11ec-876b-d978ecbf001a,8b55dbe0-ac4a-11ec-876b-d978ecbf001a,2022-03-25T14:47:50.686Z,2022-03-25T14:48:47.000Z,8b55dbe0-ac4a-11ec-876b-d978ecbf001a,1893,"6 mesi","Austria, Germania",
0fcf59c0-ac49-11ec-876b-d978ecbf001a,22efbe50-ac49-11ec-876b-d978ecbf001a,2022-03-25T14:37:46.037Z,2022-03-25T14:37:57.000Z,22efbe50-ac49-11ec-876b-d978ecbf001a,1891,3,Europa,
55e708f0-ac48-11ec-876b-d978ecbf001a,8518caa0-ac48-11ec-876b-d978ecbf001a,2022-03-25T14:33:21.226Z,2022-03-25T14:33:36.000Z,8518caa0-ac48-11ec-876b-d978ecbf001a,1898,"3 mesi",Austria-Ungheria,
55e708f0-ac48-11ec-876b-d978ecbf001a,7a856cb0-ac48-11ec-876b-d978ecbf001a,2022-03-25T14:33:03.483Z,2022-03-25T14:33:37.000Z,7a856cb0-ac48-11ec-876b-d978ecbf001a,1897,"5 mesi",Austria-Ungheria,
55e708f0-ac48-11ec-876b-d978ecbf001a,6f410e40-ac48-11ec-876b-d978ecbf001a,2022-03-25T14:32:44.580Z,2022-03-25T14:33:37.000Z,6f410e40-ac48-11ec-876b-d978ecbf001a,1896,"5 mesi","Austria, Germania",
55e708f0-ac48-11ec-876b-d978ecbf001a,67ba05f0-ac48-11ec-876b-d978ecbf001a,2022-03-25T14:32:31.951Z,2022-03-25T14:33:38.000Z,67ba05f0-ac48-11ec-876b-d978ecbf001a,1895,3,Europa,
64c28d50-ac47-11ec-876b-d978ecbf001a,8cdcd160-ac47-11ec-876b-d978ecbf001a,2022-03-25T14:26:24.758Z,2022-03-25T14:26:43.000Z,8cdcd160-ac47-11ec-876b-d978ecbf001a,1893,1,Europa,
64c28d50-ac47-11ec-876b-d978ecbf001a,86edf540-ac47-11ec-876b-d978ecbf001a,2022-03-25T14:26:14.804Z,2022-03-25T14:26:43.000Z,86edf540-ac47-11ec-876b-d978ecbf001a,1891,3,Europa,
a92379f0-ab84-11ec-9b9b-a723946b06f4,bb69ab20-ab84-11ec-9b9b-a723946b06f4,2022-03-24T15:11:50.994Z,2022-03-24T15:12:01.000Z,bb69ab20-ab84-11ec-9b9b-a723946b06f4,1898,3,Europa,
790694f0-ab84-11ec-9b9b-a723946b06f4,8b53a3f0-ab84-11ec-9b9b-a723946b06f4,2022-03-24T15:10:30.319Z,2022-03-24T15:10:43.000Z,8b53a3f0-ab84-11ec-9b9b-a723946b06f4,1896,1,Austria-Ungheria,
242c2b70-ab84-11ec-9b9b-a723946b06f4,35f9f850-ab84-11ec-9b9b-a723946b06f4,2022-03-24T15:08:07.126Z,2022-03-24T15:08:22.000Z,35f9f850-ab84-11ec-9b9b-a723946b06f4,1892,"3 mesi","Austria, Germania",
9a9e8bf0-ab83-11ec-9b9b-a723946b06f4,ae23f3e0-ab83-11ec-9b9b-a723946b06f4,2022-03-24T15:04:19.230Z,2022-03-24T15:04:31.000Z,ae23f3e0-ab83-11ec-9b9b-a723946b06f4,1897,3,"Austria, Germania",
5ca00860-ab83-11ec-9b9b-a723946b06f4,75bd2bc0-ab83-11ec-9b9b-a723946b06f4,2022-03-24T15:02:44.604Z,2022-03-24T15:02:57.000Z,75bd2bc0-ab83-11ec-9b9b-a723946b06f4,1899,3,"Austria, Germania",
5ca00860-ab83-11ec-9b9b-a723946b06f4,707d2d40-ab83-11ec-9b9b-a723946b06f4,2022-03-24T15:02:35.796Z,2022-03-24T15:02:58.000Z,707d2d40-ab83-11ec-9b9b-a723946b06f4,1896,1,Austria-Ungheria,
376f9dd0-ab83-11ec-9b9b-a723946b06f4,517106b0-ab83-11ec-9b9b-a723946b06f4,2022-03-24T15:01:43.707Z,2022-03-24T15:01:58.000Z,517106b0-ab83-11ec-9b9b-a723946b06f4,1892,"4 mesi",Europa,
89a8c500-ab82-11ec-9b9b-a723946b06f4,a6d46bc0-ab82-11ec-9b9b-a723946b06f4,2022-03-24T14:56:57.468Z,2022-03-24T14:57:08.000Z,a6d46bc0-ab82-11ec-9b9b-a723946b06f4,1897,1,Austria-Ungheria,
89a8c500-ab82-11ec-9b9b-a723946b06f4,a11c3000-ab82-11ec-9b9b-a723946b06f4,2022-03-24T14:56:47.872Z,2022-03-24T14:57:09.000Z,a11c3000-ab82-11ec-9b9b-a723946b06f4,1895,1,Austria,
644f0080-ab82-11ec-9b9b-a723946b06f4,7fa60e50-ab82-11ec-9b9b-a723946b06f4,2022-03-24T14:55:51.733Z,2022-03-24T14:56:04.000Z,7fa60e50-ab82-11ec-9b9b-a723946b06f4,1891,1,"Austria, Germania",
0cd708c0-ab82-11ec-9b9b-a723946b06f4,238a3100-ab82-11ec-9b9b-a723946b06f4,2022-03-24T14:53:17.200Z,2022-03-24T14:53:28.000Z,238a3100-ab82-11ec-9b9b-a723946b06f4,1891,1,,
f0651510-ab81-11ec-9b9b-a723946b06f4,053ceda0-ab82-11ec-9b9b-a723946b06f4,2022-03-24T14:52:26.362Z,2022-03-24T14:52:37.000Z,053ceda0-ab82-11ec-9b9b-a723946b06f4,1894,3,Europa,
b7a90100-ab81-11ec-9b9b-a723946b06f4,caffb7d0-ab81-11ec-9b9b-a723946b06f4,2022-03-24T14:50:48.653Z,2022-03-24T14:51:03.000Z,caffb7d0-ab81-11ec-9b9b-a723946b06f4,1895,3,Austria,
817f57a0-ab81-11ec-9b9b-a723946b06f4,abb01fa0-ab81-11ec-9b9b-a723946b06f4,2022-03-24T14:49:56.122Z,2022-03-24T14:50:12.000Z,abb01fa0-ab81-11ec-9b9b-a723946b06f4,1896,1,Austria-Ungheria,
